churn_id,customer_id,churn
3902,8008-OTEZX,No
3903,2773-OVBPK,No
3904,5999-LCXAO,No
3905,5206-XZZQI,No
3906,4803-LBYPN,No
3907,5759-RCVCB,Yes
3908,6372-RFVNS,Yes
3909,2139-FQHLM,No
3910,8261-GWDBQ,No
3911,1093-YSWCA,No
3912,8938-UMKPI,Yes
3913,0991-BRRFB,Yes
3914,3882-IYOIJ,No
3915,8749-TZYEC,No
3916,1755-FZQEC,No
3917,3115-JPJDD,No
3918,5600-KTXFM,No
3919,3871-IKPYH,Yes
3920,6319-IEJWJ,Yes
3921,9025-AOMKI,Yes
3922,6339-TBELP,No
3923,7964-YESJC,No
3924,6173-GOLSU,No
3925,5275-SQEIZ,Yes
3926,7716-YTYHG,Yes
3927,9938-ZREHM,No
3928,7950-XWOVN,No
3929,4390-KYULV,Yes
3930,4647-MUZON,No
3931,9702-AIUJO,No
3932,8849-PRIQJ,No
3933,8851-RAGOV,No
3934,1304-NECVQ,Yes
3935,5396-IZEPB,No
3936,1729-VLAZJ,No
3937,8285-ABVLB,No
3938,0701-TJSEF,No
3939,5712-VBOXD,No
3940,6629-LADHQ,No
3941,8945-GRKHX,Yes
3942,1559-DTODC,No
3943,4797-MIWUM,No
3944,6959-UWKHF,Yes
3945,8720-RQSBJ,No
3946,4537-CIBHB,No
3947,3815-SLMEF,Yes
3948,5154-VEKBL,Yes
3949,4324-AHJKS,No
3950,4355-CVPVS,No
3951,4495-LHSSK,No
3952,5655-JSMZM,Yes
3953,5915-ANOEI,No
3954,9861-PDSZP,No
3955,4505-EXZHB,Yes
3956,7225-CBZPL,No
3957,6704-UTUKK,No
3958,4587-VVTOX,Yes
3959,2019-HDCZY,No
3960,4652-NNHNY,Yes
3961,8788-DOXSU,No
3962,7404-JLKQG,No
3963,7421-ZLUPA,No
3964,8972-HJWNV,Yes
3965,3274-NSDWE,No
3966,2632-IVXVF,No
3967,3692-JHONH,No
3968,8915-NNTRC,No
3969,5914-GXMDA,No
3970,7463-IFMQU,No
3971,2920-RNCEZ,No
3972,2541-YGPKE,No
3973,8515-OCTJS,Yes
3974,5382-TEMLV,No
3975,3441-CGZJH,No
3976,9592-ERDKV,No
3977,2860-RANUS,Yes
3978,5261-QSHQM,Yes
3979,4778-IZARL,No
3980,0432-CAJZV,No
3981,7008-LZVOZ,No
3982,8868-WOZGU,Yes
3983,1200-TUZHR,No
3984,9365-CSLBQ,No
3985,1334-FJSVR,Yes
3986,5884-FBCTL,No
3987,7130-CTCUS,No
3988,6242-FEGFD,No
3989,7625-XCQRH,Yes
3990,6194-HBGQN,No
3991,7634-WSWDB,No
3992,6986-IXNDM,No
3993,1731-TVIUK,Yes
3994,2987-BJXIK,No
3995,9769-TSBZE,No
3996,0406-BPDVR,Yes
3997,0618-XWMSS,Yes
3998,1395-WSWXR,No
3999,6023-GSSXW,No
4000,6752-APNJL,No
4001,5276-KQWHG,Yes
4002,0420-HLGXF,No
4003,7446-KQISO,No
4004,9823-EALYC,No
4005,0582-AVCLN,No
4006,5803-NQJZO,No
4007,2565-JSLRY,Yes
4008,2607-DHDAK,No
4009,1073-XXCZD,No
4010,0743-HRVFF,No
4011,4006-HKYHO,No
4012,3727-JEZTU,No
4013,8143-ETQTI,No
4014,6689-KXGBO,Yes
4015,9667-TKTVZ,No
4016,3657-COGMW,No
4017,8570-KLJYJ,No
4018,7754-IXRMC,No
4019,9473-CBZOP,No
4020,2969-WGHQO,No
4021,6615-NGGZJ,Yes
4022,4334-HOWRP,No
4023,4255-DDUOU,Yes
4024,5863-OOKCL,No
4025,1686-STUHN,No
4026,1329-VHWNP,No
4027,2984-MIIZL,Yes
4028,0266-GMEAO,No
4029,5590-YRFJT,Yes
4030,5574-NXZIU,No
4031,0019-GFNTW,No
4032,4256-ZWTZI,No
4033,8309-PPCED,No
4034,4098-NAUKP,No
4035,5196-WPYOW,No
4036,4608-LCIMN,No
4037,1485-YDHMM,No
4038,4054-CUMIA,No
4039,0603-TPMIB,No
4040,2525-GVKQU,No
4041,8161-QYMTT,No
4042,9581-GVBXT,No
4043,5862-BRIXZ,No
4044,5404-GGUKR,No
4045,3308-JSGML,No
4046,2126-GSEGL,No
4047,3677-TNKIO,Yes
4048,0440-QEXBZ,No
4049,2434-EEVDB,No
4050,6762-QVYJO,No
4051,6199-IWKGC,No
4052,2675-DHUTR,No
4053,8152-VETUR,No
4054,9667-EQRXU,Yes
4055,7446-YPODE,No
4056,9522-BNTHX,No
4057,4676-WLUHT,No
4058,3329-WDIOK,Yes
4059,7980-MHFLQ,No
4060,2873-ZLIWT,Yes
4061,3415-TAILE,Yes
4062,0757-WCUUZ,No
4063,1629-DQQVB,No
4064,1915-IOFGU,Yes
4065,3045-XETSH,Yes
4066,0374-AACSZ,No
4067,7239-HZZCX,Yes
4068,4872-VXRIL,No
4069,9140-CZQZZ,No
4070,3423-HHXAO,No
4071,9938-TKDGL,No
4072,0531-ZZJWQ,No
4073,6537-QLGEX,No
4074,2688-BHGOG,No
4075,7683-CBDKJ,Yes
4076,0946-CLJTI,Yes
4077,3160-TYXLT,No
4078,1325-USMEC,No
4079,0916-QOFDP,No
4080,0628-CNQRM,Yes
4081,5606-AMZBO,No
4082,6199-IPCAO,No
4083,7665-TOALD,Yes
4084,0112-QWPNC,Yes
4085,0324-BRPCJ,Yes
4086,2777-PHDEI,Yes
4087,5640-CAXOA,No
4088,2235-EZAIK,No
4089,3847-BAERP,No
4090,1196-AMORA,Yes
4091,4282-YMKNA,Yes
4092,1453-RZFON,No
4093,8263-OKETD,No
4094,0670-KDOMA,No
4095,2476-YGEFM,No
4096,8687-BAFGU,No
4097,0641-EVBOJ,No
4098,0829-XXPLX,No
4099,9974-JFBHQ,No
4100,5356-RHIPP,Yes
4101,6624-JDRDS,No
4102,0608-JDVEC,No
4103,9780-FKVVF,No
4104,1919-RTPQD,No
4105,5214-NLTIT,No
4106,3345-PBBFH,No
4107,5055-BRMNE,No
4108,9189-JWSHV,Yes
4109,2190-PHBHR,No
4110,2650-GYRYL,No
4111,0746-JTRFU,Yes
4112,5208-FVQKB,No
4113,7184-LRUUR,No
4114,6627-CFOSN,No
4115,3982-JGSFD,No
4116,1574-DYCWE,No
4117,7247-XOZPB,No
4118,2466-FCCPT,No
4119,6211-WWLTF,No
4120,4826-TZEVA,No
4121,6016-NXBNJ,No
4122,9138-EFSMO,No
4123,0576-WNXXC,Yes
4124,4632-XJMEX,No
4125,8910-LEDAG,No
4126,3452-GWUIN,No
4127,2716-GFZOR,No
4128,3724-UCSHY,No
4129,8626-XHBIE,No
4130,4628-CTTLA,Yes
4131,3192-LNKRK,No
4132,4439-YRNVD,No
4133,2876-VBBBL,Yes
4134,6834-NXDCA,Yes
4135,2208-UGTGR,No
4136,3005-TYFRD,No
4137,8670-MEFCP,No
4138,3079-BCHLN,No
4139,7777-UNYHB,No
4140,5597-GLBUC,Yes
4141,7278-CKDNC,No
4142,2748-MYRVK,Yes
4143,8450-UYIBU,No
4144,2969-VAPYH,No
4145,4822-YCXMX,Yes
4146,7181-OQCUT,No
4147,8474-UMLNT,No
4148,9821-POOTN,Yes
4149,3836-FZSDJ,No
4150,9142-XMYJH,No
4151,6559-ILWKJ,Yes
4152,0187-QSXOE,No
4153,7733-UDMTP,No
4154,2649-HWLYB,No
4155,5214-CHIWJ,No
4156,4229-CZMLL,Yes
4157,6904-JLBGY,No
4158,2465-BLLEU,No
4159,1685-VAYJF,No
4160,8874-EJNSR,No
4161,6917-YACBP,No
4162,5049-MUBWG,No
4163,4223-WOZCM,No
4164,0769-MURVM,No
4165,9253-VIFJQ,No
4166,7030-FZTFM,No
4167,9741-YLNTD,No
4168,5917-RYRMG,No
4169,5120-ZBLAI,No
4170,1194-BHJYC,No
4171,3663-MITLP,Yes
4172,0906-QVPMS,No
4173,9025-ZRPVR,Yes
4174,1905-OEILC,No
4175,7858-GTZSP,No
4176,3285-UCQVC,Yes
4177,6248-BSHKG,No
4178,4685-TFLLS,No
4179,3470-BTGQO,No
4180,1209-VFFOC,No
4181,8224-DWCKX,No
4182,5482-PLVPE,Yes
4183,4553-DVPZG,No
4184,4902-OHLSK,Yes
4185,6917-IAYHD,No
4186,0495-ZBNGW,Yes
4187,8620-RJPZN,No
4188,7572-KPVKK,No
4189,2642-MAWLJ,No
4190,2357-COQEK,Yes
4191,7103-ZGVNT,No
4192,3737-GCSPV,Yes
4193,2027-WKXMW,No
4194,7137-NAXML,No
4195,2428-ZMCTB,No
4196,2961-VNFKL,No
4197,1768-HNVGJ,No
4198,6963-KQYQB,No
4199,5934-RMPOV,No
4200,1207-BLKSA,No
4201,4088-YLDSU,Yes
4202,8316-BBQAY,No
4203,1166-PQLGG,No
4204,3146-JTQHR,No
4205,4291-YZODP,No
4206,4395-PZMSN,No
4207,6427-FEFIG,No
4208,0017-IUDMW,No
4209,8706-HRADD,No
4210,9955-QOPOY,No
4211,4385-ZKVNW,No
4212,5446-DKWYW,No
4213,2034-CGRHZ,Yes
4214,5797-APWZC,Yes
4215,3683-QKIUE,Yes
4216,4228-ZGYUW,Yes
4217,9031-ZVQPT,No
4218,2990-IAJSV,No
4219,8107-KNCIM,No
4220,9027-YFHQJ,No
4221,5176-LDKUH,No
4222,4644-OBGFZ,No
4223,7926-IJOOU,No
4224,6480-YAGIY,No
4225,4029-HPFVY,No
4226,7602-DBTOU,No
4227,5345-BMKWB,No
4228,3519-ZKXGG,Yes
4229,5457-COLHT,No
4230,6416-TVAIH,Yes
4231,5451-YHYPW,No
4232,5108-ADXWO,Yes
4233,7998-WNZEM,No
4234,3066-RRJIO,Yes
4235,4664-NJCMS,No
4236,0307-BCOPK,No
4237,7629-WFGLW,No
4238,2542-HYGIQ,No
4239,6715-OFDBP,Yes
4240,5016-LIPDW,No
4241,6481-LXPWL,No
4242,1567-DSCIC,Yes
4243,2150-UWTFY,Yes
4244,6124-ACRHJ,No
4245,9362-MWODR,No
4246,9975-GPKZU,No
4247,9625-RZFUK,No
4248,5153-LXKDT,No
4249,5161-UBZXI,No
4250,1020-JPQOW,No
4251,7919-ZODZZ,No
4252,0565-JUPYD,No
4253,6867-ACCZI,No
4254,5939-XAIXZ,No
4255,9054-FOWNV,No
4256,2683-BPJSO,Yes
4257,2157-MXBJS,Yes
4258,8207-VVMYB,No
4259,9732-EQMWY,No
4260,9360-AHGNL,Yes
4261,1087-UDSIH,Yes
4262,5269-NRGDP,No
4263,6195-MELTI,No
4264,5485-WUYWF,Yes
4265,2121-JAFOM,No
4266,8818-DOPVL,No
4267,2632-UCGVD,Yes
4268,5445-PZWGX,Yes
4269,1227-UDMZR,No
4270,5198-HQAEN,No
4271,9170-CCKOU,Yes
4272,2167-FQSTQ,No
4273,2819-GWENI,No
4274,1043-YCUTE,Yes
4275,3814-MLAXC,Yes
4276,3572-UUHRS,No
4277,2692-PFYTJ,No
4278,1226-UDFZR,Yes
4279,5955-EPOAZ,No
4280,6821-JPCDC,No
4281,8815-LMFLX,No
4282,9135-HSWOC,No
4283,8582-KRHPJ,No
4284,5811-IWXYM,No
4285,7044-YAACC,No
4286,8189-XRIKE,No
4287,1506-YJTYT,No
4288,4123-DVHPH,No
4289,6425-YQLLO,Yes
4290,5442-UTCVD,Yes
4291,2228-BZDEE,No
4292,7734-DBOAI,Yes
4293,2789-CZANW,No
4294,2091-RFFBA,Yes
4295,2114-MGINA,Yes
4296,7596-LDUXP,No
4297,3740-RLMVT,No
4298,4489-SNOJF,Yes
4299,2192-OZITF,No
4300,5651-CPDND,No
4301,2186-QZEYA,No
4302,1131-ALZWV,No
4303,7729-XBTWX,No
4304,9134-WYRVP,No
4305,3284-SVCRO,No
4306,9732-OUYRN,No
4307,0559-CKHUS,No
4308,2931-SVLTV,No
4309,6899-PPEEA,Yes
4310,7504-UWHNB,No
4311,2582-FFFZR,No
4312,8908-NMQTX,No
4313,2187-LZGPL,Yes
4314,1431-AIDJQ,No
4315,6288-LBEAR,No
4316,4597-NUCQV,Yes
4317,9019-QVLZD,Yes
4318,8413-YNHNV,No
4319,5808-TOTXO,No
4320,4369-NYSCF,No
4321,6333-YDVLT,No
4322,5324-KTGCG,No
4323,5599-HVLTW,No
4324,7394-LWLYN,No
4325,3707-LRWZD,Yes
4326,6873-UDNLD,No
4327,2700-LUEVA,No
4328,1455-ESIQH,Yes
4329,0958-YHXGP,No
4330,1101-SSWAG,No
4331,2979-SXESE,Yes
4332,4013-TLDHQ,Yes
4333,5743-KHMNA,No
4334,4194-FJARJ,No
4335,5325-UWTWJ,No
4336,3969-GYXEL,No
4337,9208-OLGAQ,No
4338,3244-CQPHU,No
4339,2674-MLXMN,No
4340,9708-HPXWZ,No
4341,6992-TKNYO,No
4342,4468-YDOVK,No
4343,3754-DXMRT,Yes
4344,5792-JALQC,No
4345,7130-VTEWQ,Yes
4346,2200-DSAAL,No
4347,4302-ZYFEL,No
4348,9351-LZYGF,No
4349,4366-CTOUZ,No
4350,6121-VZNQB,Yes
4351,7903-CMPEY,Yes
4352,1518-OMDIK,No
4353,6671-NGWON,No
4354,0595-ITUDF,No
4355,6996-KNSML,Yes
4356,1955-IBMMB,No
4357,0096-BXERS,No
4358,3806-YAZOV,No
4359,7998-ZLXWN,No
4360,6253-WRFHY,No
4361,9133-AYJZG,No
4362,2675-OTVVJ,No
4363,8680-CGLTP,No
4364,8430-TWCBX,No
4365,5018-GWURO,No
4366,6741-QRLUP,No
4367,4737-HOBAX,No
4368,0537-QYZZN,No
4369,3340-QBBFM,No
4370,1704-NRWYE,Yes
4371,2592-SEIFQ,Yes
4372,8200-KLNYW,No
4373,3372-CDXFJ,No
4374,4781-ZXYGU,No
4375,7632-YUTXB,No
4376,2718-YSKCS,No
4377,9896-UYMIE,No
4378,0853-NWIFK,No
4379,8212-CRQXP,No
4380,6980-CDGFC,No
4381,7691-XVTZH,No
4382,2520-SGTTA,No
4383,7481-ATQQS,Yes
4384,2277-VWCNI,No
4385,1088-CNNKB,No
4386,8642-GVWRF,Yes
4387,1930-BZLHI,No
4388,3400-ESFUW,Yes
4389,5868-YTYKS,No
4390,3525-DVKFN,No
4391,1482-OXZSY,No
4392,0377-JBKKT,No
4393,5778-BVOFB,No
4394,3373-YZZYM,No
4395,2057-ZBLPD,Yes
4396,0228-MAUWC,No
4397,5502-RLUYV,Yes
4398,0023-HGHWL,Yes
4399,7663-YJHSN,No
4400,4915-BFSXL,No
4401,3086-RUCRN,No
4402,5215-LNLDJ,No
4403,7576-JMYWV,No
4404,9039-RBEEE,Yes
4405,0257-KXZGU,No
4406,1307-ATKGB,No
4407,8417-FMLZI,Yes
4408,3714-XPXBW,No
4409,1850-AKQEP,No
4410,2824-DXNKN,No
4411,5227-JSCFE,No
4412,0848-ZGQIJ,No
4413,3621-CHYVB,No
4414,8042-RNLKO,No
4415,1792-UXAFY,Yes
4416,5372-FBKBN,No
4417,0420-TXVSG,No
4418,6217-TOWGS,No
4419,0515-YPMCW,Yes
4420,0378-XSZPU,Yes
4421,1045-LTCYT,No
4422,1544-JJMYL,No
4423,4636-JGAAI,No
4424,6874-SGLHU,No
4425,5951-AOFIH,No
4426,4729-XKASR,Yes
4427,3059-NGMXB,No
4428,8652-YHIYU,No
4429,5278-PNYOX,No
4430,5449-FIBXJ,Yes
4431,3486-HOOGQ,No
4432,5061-PBXFW,No
4433,8630-FJLIB,No
4434,3891-NLXJB,No
4435,4749-OJKQU,No
4436,0577-WHMEV,No
4437,5453-AXEPF,No
4438,3639-XJHKQ,No
4439,3716-LRGXK,No
4440,2263-SFSQZ,No
4441,9950-MTGYX,No
4442,3397-AVTKU,No
4443,4825-FUREZ,No
4444,9837-BMCLM,Yes
4445,2672-OJQZP,No
4446,0137-UDEUO,Yes
4447,3134-DSHVC,No
4448,6161-UUUTA,Yes
4449,7821-DPRQE,No
4450,6543-XRMYR,Yes
4451,2001-EWBQU,No
4452,4925-LMHOK,Yes
4453,1608-GMEWB,No
4454,6695-AMZUF,No
4455,1455-UGQVH,Yes
4456,8410-BGQXN,No
4457,8280-MQRQN,Yes
4458,1619-YWUBB,No
4459,7611-YKYTC,No
4460,2037-SGXHH,Yes
4461,3178-FESZO,Yes
4462,0365-GXEZS,No
4463,0082-OQIQY,No
4464,6087-MVHJH,Yes
4465,4603-JANFB,Yes
4466,3018-TFTSU,Yes
4467,3606-SBKRY,No
4468,4806-KEXQR,Yes
4469,0667-NSRGI,No
4470,7083-YNSKY,Yes
4471,6893-ODYYE,No
4472,8242-JSVBO,No
4473,2479-BRAMR,Yes
4474,9541-ZPSEA,No
4475,2665-NPTGL,No
4476,1139-WUOAH,No
4477,4693-VWVBO,No
4478,7434-SHXLS,Yes
4479,6937-GCDGQ,No
4480,0988-JRWWP,No
4481,5075-JSDKI,No
4482,7908-QCBCA,Yes
4483,8644-XYTSV,No
4484,6711-FLDFB,Yes
4485,3873-WOSBC,No
4486,7465-ZZRVX,No
4487,7975-JMZNT,No
4488,7251-XFOIL,No
4489,4116-IQRFR,No
4490,3714-JTVOV,Yes
4491,8259-DZLIZ,No
4492,0442-ZXKVS,No
4493,7853-WNZSY,No
4494,3120-FAZKD,No
4495,8606-OEGQZ,No
4496,0225-ZORZP,No
4497,4702-IOQDC,Yes
4498,9489-JMTTN,No
4499,0575-CUQOV,No
4500,0967-BMLBD,No
4501,6178-KFNHS,Yes
4502,2830-LEWOA,No
4503,5006-MXVRN,No
4504,1264-BYWMS,Yes
4505,9658-WYUFB,Yes
4506,8327-WKMIE,No
4507,6917-FIJHC,No
4508,5329-KRDTM,No
4509,7797-EJMDP,No
4510,3530-VWVGU,No
4511,2013-SGDXK,Yes
4512,6368-NWMCE,No
4513,3633-CDBUW,No
4514,0707-HOVVN,No
4515,8580-QVLOC,Yes
4516,3956-MGXOG,No
4517,9274-UARKJ,No
4518,4077-HWUYD,No
4519,2012-NWRPA,Yes
4520,8808-ELEHO,Yes
4521,0103-CSITQ,No
4522,3506-LCJDC,Yes
4523,8671-KKKOS,No
4524,7305-ZWMAJ,No
4525,9518-XXBXE,No
4526,3934-HXCFZ,Yes
4527,6578-KRMAW,No
4528,4860-IJUDE,No
4529,7666-WKRON,Yes
4530,9688-YGXVR,No
4531,0423-UDIJQ,No
4532,1945-XISKS,No
4533,4910-AQFFX,Yes
4534,2154-KVJFF,Yes
4535,5360-LJCNJ,No
4536,2607-FBDFF,No
4537,9647-ERGBE,Yes
4538,3428-XZMAZ,Yes
4539,1100-DDVRV,No
4540,0378-TOVMS,Yes
4541,4355-HBJHH,Yes
4542,6728-WYQBC,No
4543,9058-CBREO,Yes
4544,9029-FEGVJ,No
4545,7216-KAOID,No
4546,0318-QUUOB,Yes
4547,6145-NNPNO,No
4548,5520-FVEWJ,Yes
4549,5339-TJFEK,No
4550,5572-ZDXHY,Yes
4551,2074-GUHPQ,No
4552,4625-XMOYM,No
4553,5827-MWCZK,No
4554,1385-TQOZW,No
4555,5914-XRFQB,No
4556,4329-YPDDQ,No
4557,4804-NCPET,No
4558,3750-CKVKH,Yes
4559,5944-UGLLK,No
4560,8063-GBATB,Yes
4561,7787-BNTZM,No
4562,2252-ISRNH,No
4563,9415-TPKRV,No
4564,5322-TEUJK,No
4565,4547-KQRTM,Yes
4566,4877-EVATK,Yes
4567,1866-DIOQZ,No
4568,8375-KVTHK,No
4569,2697-NQBPF,No
4570,3709-OIJEA,No
4571,7639-SUPCW,Yes
4572,1386-ZIKUV,No
4573,0599-XNYDO,No
4574,6377-WHAOX,No
4575,6855-VLGOS,No
4576,8999-XXGNS,No
4577,8746-OQQRW,No
4578,3181-MIZBN,No
4579,0471-ARVMX,No
4580,7766-CLTIC,No
4581,5650-YLIBA,No
4582,0825-CPPQH,No
4583,9084-OAYKL,No
4584,6122-LJADA,No
4585,2400-XIWIO,No
4586,7524-VRLPL,No
4587,1069-XAIEM,Yes
4588,7569-NMZYQ,No
4589,5201-USSQZ,No
4590,2105-PHWON,No
4591,1494-EJZDW,No
4592,4884-TVUQF,No
4593,8003-EWNDZ,No
4594,1897-RCFUM,No
4595,9256-JTBNZ,No
4596,4658-HCOHW,Yes
4597,2211-RMNHO,No
4598,2432-TFSMK,No
4599,3440-JPSCL,Yes
4600,4929-ROART,No
4601,1834-ABKHQ,No
4602,1741-WTPON,No
4603,3932-IJWDZ,No
4604,1240-HCBOH,No
4605,3594-KADLU,No
4606,8065-BVEPF,No
4607,3796-ENZGF,No
4608,1734-ZMNTZ,No
4609,2853-CWQFQ,No
4610,0813-TAXXS,No
4611,2519-TWKFS,No
4612,2889-FPWRM,Yes
4613,0626-QXNGV,No
4614,6723-CEGQI,No
4615,6987-XQSJT,Yes
4616,4732-RRJZC,No
4617,9499-XPZXM,No
4618,4338-EYCER,No
4619,3007-FDPEA,No
4620,6350-XFYGW,No
4621,4290-BSXUX,Yes
4622,8513-OLYGY,No
4623,0311-QYWSS,No
4624,8705-DWKTI,No
4625,8755-IWJHN,No
4626,0325-XBFAC,Yes
4627,4480-QQRHC,No
4628,0929-PECLO,No
4629,3680-CTHUH,No
4630,1202-KKGFU,No
4631,6112-KTHFQ,No
4632,1852-XEMDW,No
4633,2462-XIIJB,Yes
4634,4760-XOHVN,Yes
4635,1820-DJFPH,No
4636,9426-SXNHE,No
4637,9068-FHQHD,No
4638,1269-FOYWN,No
4639,9470-YFUYI,No
4640,7817-BOQPW,Yes
4641,7402-EYFXX,No
4642,1853-UDXBW,Yes
4643,9895-VFOXH,No
4644,5458-CQJTA,Yes
4645,1230-QAJDW,No
4646,5701-ZIKJE,No
4647,5219-YIPTK,Yes
4648,5032-MIYKT,No
4649,7396-VJUZB,No
4650,9717-QEBGU,No
4651,5172-RKOCB,No
4652,6509-TSGWN,No
4653,3540-RZJYU,Yes
4654,3178-CIFOT,No
4655,2091-MJTFX,Yes
4656,4530-NDRKU,No
4657,5985-TBABQ,No
4658,9800-ONTFE,No
4659,6743-HHQPF,No
4660,8455-HIRAQ,No
4661,6616-AALSR,No
4662,0883-EIBTI,Yes
4663,9415-ZNBSX,No
4664,4018-KJYUY,No
4665,0722-TROQR,Yes
4666,7571-YXDAD,Yes
4667,3884-UEBXB,No
4668,8780-RSYYU,No
4669,5537-UXXVS,No
4670,1791-PQHBB,No
4671,8701-DGLVH,No
4672,8741-LQOBK,No
4673,3393-FMZPV,Yes
4674,8082-GHXOP,No
4675,6402-ZFPPI,Yes
4676,0980-FEXWF,No
4677,7486-KSRVI,Yes
4678,3011-WQKSZ,No
4679,8443-WVPSS,Yes
4680,3006-XIMLN,Yes
4681,8218-FFJDS,No
4682,1986-PHGZF,No
4683,9965-YOKZB,Yes
4684,0504-HHAPI,Yes
4685,9360-OMDZZ,No
4686,6305-YLBMM,Yes
4687,0345-XMMUG,No
4688,8024-XNAFQ,No
4689,3647-GMGDH,Yes
4690,2988-GBIVW,No
4691,2832-SCUCO,No
4692,7036-ZZKBD,No
4693,3791-LGQCY,Yes
4694,0265-PSUAE,No
4695,0463-TXOAK,No
4696,0594-UFTUL,No
4697,9509-MPYOD,No
4698,9128-CPXKI,No
4699,0129-KPTWJ,No
4700,8166-ZZTFS,Yes
4701,5855-EIBDE,No
4702,5365-LLFYV,No
4703,5956-YHHRX,No
4704,6008-NAIXK,No
4705,2956-GGUCQ,Yes
4706,1928-BXYIV,No
4707,5760-FXFVO,No
4708,6595-COKXZ,Yes
4709,0961-ZWLVI,No
4710,5181-OABFK,No
4711,4007-NHVHI,No
4712,7816-VGHTO,No
4713,5871-DGTXZ,No
4714,7550-WIQVA,No
4715,7544-ZVIKX,No
4716,0016-QLJIS,No
4717,7508-DQAKK,No
4718,5176-OLSKT,No
4719,9356-AXGMP,No
4720,3556-BVQGL,No
4721,0362-ZBZWJ,Yes
4722,8979-CAMGB,No
4723,4211-MMAZN,Yes
4724,7581-EBBOU,No
4725,4274-OWWYO,Yes
4726,5073-RZGBK,No
4727,1541-ETJZO,Yes
4728,2192-CKRLV,No
4729,3154-HMWUU,No
4730,6119-SPUDB,No
4731,6522-OIQSX,No
4732,7813-ZGGAW,No
4733,8748-HFWBO,No
4734,1052-QJIBV,No
4735,1319-YLZJG,No
4736,4106-HADHQ,Yes
4737,0723-FDLAY,No
4738,3050-RLLXC,No
4739,9298-WGMRW,No
4740,2369-UAPKZ,Yes
4741,3088-LHEFH,No
4742,2778-OCLGR,Yes
4743,6583-KQJLK,No
4744,8544-JNBOX,No
4745,6681-ZSEXG,No
4746,6139-ZZRBQ,No
4747,6116-RFVHN,No
4748,0637-KVDLV,Yes
4749,8884-FEEWR,No
4750,3125-RAHBV,No
4751,6633-MPWBS,Yes
4752,0373-AIVNJ,No
4753,8785-EPNCG,Yes
4754,1682-VCOIO,No
4755,5729-KLZAR,Yes
4756,2072-ZVJJX,No
4757,8849-AYPTR,No
4758,9518-IMLHK,No
4759,1582-RAFML,Yes
4760,3646-ITDGM,No
4761,8740-CRYFY,Yes
4762,3569-VLDHH,No
4763,8224-KDLKN,No
4764,7594-LZNWR,No
4765,4001-TSBTV,No
4766,2962-XPMCQ,Yes
4767,8727-XDPUD,No
4768,1043-UXOVO,No
4769,1064-FBXNK,No
4770,3996-ZNWYK,No
4771,2878-DHMIN,No
4772,7762-ONLJY,No
4773,1678-FYZOW,Yes
4774,5795-BKOYE,No
4775,8627-EHGIP,Yes
4776,7402-PWYJJ,No
4777,5480-TBGPH,Yes
4778,0018-NYROU,No
4779,7501-VTYLJ,No
4780,7608-RGIRO,No
4781,0480-BIXDE,No
4782,5895-QSXOD,No
4783,9814-AOUDH,No
4784,6175-IRFIT,No
4785,8760-ZRHKE,No
4786,1622-HSHSF,No
4787,8854-CCVSQ,Yes
4788,6749-UTDVX,No
4789,5542-DHSXL,No
4790,9102-OXKFY,No
4791,0511-JTEOY,Yes
4792,5216-WASFJ,No
4793,7808-DVWEP,No
4794,7067-KSAZT,Yes
4795,2284-VFLKH,No
4796,0366-NQSHS,No
4797,6532-YLWSI,Yes
4798,3807-BPOMJ,No
4799,3892-NXAZG,No
4800,4948-WBBKL,No
4801,4182-BGSIQ,No
4802,9300-AGZNL,Yes
4803,0988-AADSA,No
4804,9972-NKTFD,No
4805,3717-LNXKW,No
4806,5734-EJKXG,No
4807,2207-RYYRL,No
4808,6729-FZWSY,No
4809,9695-IDRZR,No
4810,8144-DGHXP,No
4811,7814-LEEVE,No
4812,1112-CUNAO,Yes
4813,5175-AOBHI,Yes
4814,5174-RNGBH,Yes
4815,8631-WUXGY,No
4816,7270-BDIOA,Yes
4817,9565-JSNFM,Yes
4818,5906-DVAPM,No
4819,6654-QGBZZ,No
4820,8348-JLBUG,No
4821,0607-DAAHE,Yes
4822,5641-DMBFJ,No
4823,9200-NLNPD,No
4824,2664-XJZNO,No
4825,9732-KPKBW,Yes
4826,3339-EAQNV,No
4827,0921-OHLVP,No
4828,3389-YGYAI,Yes
4829,9560-ARGQJ,Yes
4830,8350-NYMVI,No
4831,1600-DILPE,No
4832,0536-ESJEP,No
4833,4654-GGUII,No
4834,6478-HRRCZ,No
4835,8510-BBWMU,No
4836,6857-TKDJV,No
4837,2360-RDGRO,No
4838,0584-BJQGZ,No
4839,5134-IKDAY,Yes
4840,1360-XFJMR,No
4841,3070-DVEYC,Yes
4842,5730-RIITO,No
4843,9058-MJLZC,No
4844,5707-ORNDZ,Yes
4845,0902-XKXPN,No
4846,5177-RVZNU,No
4847,0056-EPFBG,No
4848,8993-IZEUX,No
4849,8696-JKZNU,Yes
4850,5380-AFSSK,Yes
4851,8190-ZTQFB,No
4852,0931-MHTEM,No
4853,2055-PDADH,Yes
4854,7515-LODFU,No
4855,0440-UEDAI,No
4856,1337-BOZWO,No
4857,0868-VJRDR,No
4858,8714-EUHJO,Yes
4859,6344-SFJVH,No
4860,3950-VPYJB,No
