billing_id,customer_id,tenure,monthly_charges,total_charges
1601,4851-BQDNX,40,85.05,3355.65
1602,5148-HKFIR,20,19.7,406.95
1603,1009-IRMNA,7,20,137.6
1604,3003-CMDUU,25,95.15,2395.7
1605,5016-IBERQ,23,84.25,1968.1
1606,6797-UCJHZ,66,104.6,6819.45
1607,2469-DTSGX,72,111.65,7943.45
1608,4554-YGZIH,49,90.05,4547.25
1609,5099-BAILX,43,110.75,4687.9
1610,9931-KGHOA,46,55,2473.95
1611,1775-KWJKQ,72,89.85,6562.9
1612,7665-VIGUD,10,20.35,176.3
1613,9411-TPQQV,40,54.55,2236.2
1614,7207-RMRDB,65,105.5,6985.65
1615,7954-MLBUN,31,99.45,3109.9
1616,2077-DDHJK,68,70.9,4911.35
1617,4913-EHYUI,56,104.55,5794.65
1618,0195-IESCP,10,85.25,855.3
1619,9574-BOSMD,68,25.4,1620.2
1620,4580-TMHJU,43,56.15,2499.3
1621,0970-ETWGE,1,89.55,89.55
1622,4908-XAXAY,49,89.85,4287.2
1623,8404-VLQFB,15,25.25,394.85
1624,1626-ERCMM,20,94.55,1899.65
1625,0887-HJGAR,1,45.7,45.7
1626,2391-IPLOP,50,69.65,3442.15
1627,5644-PDMZC,2,89.5,161.5
1628,3509-GWQGF,24,70,1732.6
1629,9576-ANLXO,3,69.55,222.3
1630,2024-BASKD,1,74.6,74.6
1631,5845-BZZIB,35,20.1,655.3
1632,1140-UKVZG,17,24.8,475.25
1633,4160-AMJTL,8,19.65,164.3
1634,5183-SNMJQ,10,95.1,865.1
1635,8100-PNJMH,68,88.85,6132.7
1636,7838-LAZFO,45,78.8,3597.5
1637,4464-JCOLN,2,19.85,35.9
1638,2085-JVGAD,37,20.35,697.65
1639,5650-VDUDS,4,24.25,96.05
1640,8095-WANWK,10,45.25,428.7
1641,3030-ZKIWL,1,20.05,20.05
1642,9565-FLVCG,65,69.55,4459.15
1643,8755-OGKNA,57,19.5,1167.6
1644,2800-VEQXM,3,74.75,238.1
1645,7538-GWHML,2,69.65,145.15
1646,5533-RJFTJ,49,30.2,1453.1
1647,3859-CVCET,4,45.65,191.05
1648,0214-JHPFW,70,57.8,4039.3
1649,7449-HVPIV,55,90.4,5099.15
1650,5642-MHDQT,53,19.85,1039.45
1651,3088-FVYWK,53,25.55,1336.1
1652,3276-HDUEG,1,75.05,75.05
1653,9092-GDZKO,22,24.85,493.4
1654,0823-HSCDJ,52,49.15,2550.9
1655,3729-OWRVL,65,110.35,7246.15
1656,2324-AALNO,48,24.55,1203.95
1657,0822-GAVAP,2,34.7,62.25
1658,5760-IFJOZ,3,107.95,313.6
1659,2826-UWHIS,45,81.4,3775.85
1660,1448-PWKYE,1,80,80
1661,7501-IWUNG,61,73.8,4616.05
1662,4957-TREIR,3,64.4,195.65
1663,7251-LJBQN,40,103.75,4188.4
1664,8040-MNRTF,1,71.1,71.1
1665,1536-HBSWP,1,49.9,49.9
1666,5313-FPXWG,51,24.6,1266.4
1667,0067-DKWBL,2,49.25,91.1
1668,0946-FKYTX,52,30.1,1623.4
1669,5076-YVXCM,51,83.4,4149.45
1670,8262-COGGB,1,20.45,20.45
1671,6663-JOCQO,31,75.25,2344.5
1672,9620-QJREV,47,20.55,1013.05
1673,2276-YDAVZ,3,75.1,270.7
1674,2682-KEVRP,22,20.05,417
1675,2480-JZOSN,1,20.65,20.65
1676,0078-XZMHT,72,85.15,6316.2
1677,5896-NPFWW,3,50.15,168.15
1678,9978-HYCIN,47,84.95,4018.05
1679,8338-QIUNR,72,66.5,4811.6
1680,1525-LNLOJ,66,63.3,4189.7
1681,9450-TRJUU,35,83.15,2848.45
1682,1766-GKNMI,29,84.9,2516.2
1683,6942-LBFDP,2,20.55,33.6
1684,1456-TWCGB,4,49.25,208.45
1685,7133-VBDCG,25,79.85,2015.35
1686,7596-ZYWBB,65,59.6,3739.8
1687,8329-UTMVM,27,104.65,2964
1688,3014-WJKSM,29,75.3,2263.4
1689,3347-YJZZE,29,80.1,2211.8
1690,1029-QFBEN,1,19.55,19.55
1691,7929-DMBCV,20,81,1683.7
1692,9661-JALZV,58,24.7,1519
1693,5433-KYGHE,14,86,1164.05
1694,4312-KFRXN,72,25.4,1710.9
1695,5575-TPIZQ,46,89.15,4245.55
1696,0114-IGABW,71,58.25,4145.9
1697,9944-AEXBM,32,85.65,2664.3
1698,1853-ARAAQ,26,50.35,1277.5
1699,6952-OMNWB,68,80.35,5589.3
1700,4697-LUPSU,2,20.2,34.75
1701,8434-VGEQQ,61,20.55,1305.95
1702,4952-YSOGZ,4,85.95,381.3
1703,1589-AGTLK,3,45.35,141.5
1704,5244-IRFIH,33,94.5,3105.55
1705,6549-YMFAW,9,21.25,204.55
1706,4950-HKQTE,22,26.25,605.9
1707,6786-OBWQR,5,80.85,356.1
1708,2684-EIWEO,30,91.7,2758.15
1709,2753-JMMCV,65,74.2,4805.65
1710,6439-GTPCA,45,87.25,3941.7
1711,6621-YOBKI,5,20.35,92.75
1712,1216-JWVUX,25,75.5,1901.05
1713,7564-GHCVB,72,79.05,5730.7
1714,1173-NOEYG,27,90.15,2423.4
1715,7595-EHCDL,32,50.6,1653.45
1716,6647-ZEDXT,30,110.45,3327.05
1717,2521-NPUZR,70,101,7085.5
1718,1307-TVUFB,42,79.35,3344.1
1719,7503-MIOGA,72,89.85,6697.35
1720,4381-MHQDC,47,65,2879.9
1721,6923-JHPMP,2,80.45,137.1
1722,5138-WVKYJ,10,98.55,1008.55
1723,4018-PPNDW,61,24.1,1551.6
1724,1635-FJFCC,5,44.05,202.15
1725,2499-AJYUA,72,110.8,7882.25
1726,6919-ELBGL,72,114.95,8196.4
1727,3966-HRMZA,3,75.05,202.9
1728,6425-JWTDV,48,19.25,855.1
1729,8405-IGQFX,63,90.05,5817
1730,8224-IVVPA,27,56.7,1652.95
1731,9477-LGWQI,70,80.15,5600.15
1732,1410-RSCMR,7,71.35,515.75
1733,3115-CZMZD,0,20.25,
1734,0139-IVFJG,2,90.35,190.5
1735,6683-VLCTZ,20,98.55,1842.8
1736,5730-DBDSI,66,19.7,1253.8
1737,0030-FNXPP,3,19.85,57.2
1738,2189-WWOEW,15,85.9,1269.55
1739,5684-FJVYR,72,90.35,6563.4
1740,4013-GUXND,1,20.8,20.8
1741,1894-IGFSG,22,89.25,1907.85
1742,7379-POKDZ,3,70.3,208.85
1743,1266-NZYUI,72,66.85,4758.8
1744,7969-FFOWG,65,19.9,1292.6
1745,4718-DHSMV,11,35.8,363.15
1746,5175-WLYXL,22,78.85,1600.25
1747,7817-OMJNA,14,20.4,275.7
1748,8728-SKJLR,41,74.25,3089.1
1749,3137-NYQQI,17,64.8,1175.6
1750,7706-DZNKK,11,20.45,237.3
1751,0236-HFWSV,15,93.35,1444.65
1752,3900-AQPHZ,1,19.9,19.9
1753,5842-POCOP,5,88.9,454.15
1754,2037-XJFUP,33,95.8,3036.75
1755,8823-RLPWL,72,110.65,8065.65
1756,9505-SQFSW,3,40.3,92.5
1757,7314-OXENN,2,82,184.65
1758,3758-CKOQL,59,107,6152.3
1759,0322-CHQRU,2,45.35,89.5
1760,5676-CFLYY,71,73.35,5154.5
1761,7521-AFHAB,5,44.8,220.45
1762,0285-INHLN,27,54.75,1510.3
1763,4678-DVQEO,1,52.2,52.2
1764,5125-CNDSP,63,40.6,2588.95
1765,0691-IFBQW,46,110,4874.8
1766,4992-LTJNE,72,55.3,3983.6
1767,2202-OUTMO,34,60.85,2003.6
1768,0810-BDHAW,24,78.4,1832.4
1769,0229-LFJAF,72,69.65,4908.25
1770,7131-ZQZNK,60,59.85,3590.2
1771,3442-ZHHCC,68,76.9,5023
1772,5726-CVNYA,8,19.85,146.6
1773,9871-ELEYA,34,67.65,2339.3
1774,4257-GAESD,6,45,298.7
1775,5173-WXOQV,2,64.2,143.65
1776,2040-OBMLJ,31,81.7,2548.65
1777,6286-ZHAOK,20,25.55,507.4
1778,3807-XHCJH,1,20,20
1779,3009-JWMPU,62,96.75,6125.4
1780,5671-RQRLP,70,75.65,5411.4
1781,1450-GALXR,10,98.5,1058.25
1782,8859-AXJZP,39,23.8,903.8
1783,3174-AKMAS,46,64.2,3009.5
1784,3138-BKYAV,6,85.35,489.45
1785,9926-PJHDQ,72,76.8,5468.45
1786,7382-DFJTU,18,55.2,1058.1
1787,2798-NYLMZ,71,108.55,7616
1788,4289-DTDKW,40,101.3,4113.1
1789,1820-TQVEV,1,69.55,69.55
1790,2239-JALAW,58,103.25,6017.65
1791,4853-RULSV,70,104,7250.15
1792,8098-TDCBU,42,25.25,1108.2
1793,3551-GAEGL,34,30.4,938.65
1794,4785-NKHCX,5,20.05,94.15
1795,3196-NVXLZ,25,84.6,2088.05
1796,6275-YDUVO,2,86.2,178.7
1797,0036-IHMOT,55,103.7,5656.75
1798,0115-TFERT,21,111.2,2317.1
1799,4178-EGMON,70,88,5986.45
1800,4220-TINQT,61,106.35,6751.35
1801,5318-YKDPV,43,79.15,3566.6
1802,7975-TZMLR,47,103.1,4889.3
1803,0295-QVKPB,5,63.95,318.1
1804,4335-BSMJS,62,25.8,1563.95
1805,2311-QYMUQ,16,89.45,1430.25
1806,3643-AHCFP,7,95.6,644.35
1807,9146-JRIOX,14,25.55,372.45
1808,3104-OWCGK,60,90.95,5453.4
1809,5337-IIWKZ,34,44.85,1442.6
1810,9101-BWFSS,50,108.55,5610.7
1811,9650-VBUOG,38,25.05,963.95
1812,3487-EARAT,70,74.1,5222.3
1813,2672-TGEFF,37,88.8,3340.55
1814,9231-ZJYAM,4,78.85,292.8
1815,4250-WAROZ,60,93.25,5774.55
1816,8184-WMOFI,62,71.4,4487.3
1817,6982-SSHFK,1,44.4,44.4
1818,6092-QZVPP,36,79.2,2854.95
1819,4625-LAMOB,44,20.4,905.55
1820,0727-BMPLR,55,100,5509.3
1821,0392-BZIUW,72,105,7589.8
1822,1038-ZAGBI,12,19.8,229.6
1823,6549-NNDYT,13,30.85,394.1
1824,3027-ZTDHO,1,89.9,89.9
1825,0422-OHQHQ,15,20.55,295.95
1826,6916-HIJSE,65,84.85,5459.2
1827,2316-ESMLS,12,33.15,444.75
1828,9778-OGKQZ,72,92,6782.15
1829,7408-OFWXJ,72,89.8,6510.45
1830,6007-TCTST,72,115.8,8476.5
1831,2252-NKNSI,52,85.15,4461.85
1832,8713-IGZSO,2,24.85,62
1833,7905-TVXTA,5,64.35,352.65
1834,7695-PKLCZ,68,20.5,1424.9
1835,2382-BCKQJ,62,100.15,6413.65
1836,8374-UULRV,72,86.05,6309.65
1837,2207-NHRJK,1,50.8,50.8
1838,3224-DFQNQ,66,89,5898.6
1839,5275-PMFUT,72,64.8,4719.75
1840,4795-UXVCJ,26,19.8,457.3
1841,9777-IQHWP,64,93.4,5822.3
1842,0947-MUGVO,20,73.65,1463.5
1843,9944-HKVVB,3,95.1,307.4
1844,4124-MMETB,22,94.65,2104.55
1845,3671-SHRSP,4,80.6,319.15
1846,0979-MOZQI,62,39,2337.45
1847,2732-ISEZX,5,20.5,104.3
1848,3313-QKNKB,59,85.55,5084.65
1849,0323-XWWTN,3,26.4,121.25
1850,1937-OTUKY,72,98.2,7015.9
1851,1573-LGXBA,57,97.55,5598
1852,1764-VUUMT,66,19.95,1269.1
1853,5073-WXOYN,60,50.8,3027.4
1854,4713-ZBURT,45,99.7,4634.35
1855,3050-GBUSH,3,34.8,113.95
1856,0207-MDKNV,15,105.1,1582.75
1857,7876-AEHIG,51,60.15,3077
1858,7945-HLKEA,60,64.75,4039.5
1859,9342-VNIMQ,33,54.65,1665.2
1860,9851-KIELU,10,110.1,1043.3
1861,3523-BRGUW,26,19.3,504.2
1862,3908-BLSYF,6,83.9,497.55
1863,3199-NPKCN,67,111.25,7511.65
1864,5170-PTRKA,49,35.8,1782
1865,4661-NJEUX,1,20.05,20.05
1866,2123-AGEEN,7,84.35,609.65
1867,1258-YMZNM,27,110.5,2857.6
1868,0048-LUMLS,37,91.2,3247.55
1869,7549-MYGPK,63,100.55,6215.35
1870,5898-IGSLP,31,89.3,2823
1871,3804-RVTGV,50,103.85,5017.9
1872,6259-WJQLC,32,81.1,2619.25
1873,9227-LUNBG,1,24.6,24.6
1874,7997-EASSD,63,81.2,4965.1
1875,0730-KOAVE,30,94.3,2679.7
1876,8975-SKGRX,71,116.1,8310.55
1877,0678-RLHVP,53,105.55,5682.25
1878,4315-MURBD,12,98.9,1120.95
1879,2267-FPIMA,50,94.4,4914.9
1880,1051-GEJLJ,2,19.5,27.55
1881,9734-YWGEX,9,98.3,923.5
1882,2719-BDAQO,17,93.85,1625.65
1883,5285-MVEHD,56,105.6,6068.65
1884,0379-DJQHR,67,81.35,5398.6
1885,0781-LKXBR,9,100.5,918.6
1886,5543-QDCRY,4,56.4,234.85
1887,0297-RBCSG,19,65.35,1231.85
1888,4694-PHWFW,8,19.95,170.9
1889,0835-JKADZ,71,111.25,7984.15
1890,1907-UBQFC,10,72.85,688.65
1891,7508-SMHXL,15,89,1288.3
1892,3865-YIOTT,72,106.1,7848.5
1893,5993-BQHEA,12,20.05,267
1894,6024-RUGGH,72,25.2,1798.9
1895,6513-EECDB,1,73.55,73.55
1896,3956-CJUST,23,75.4,1643.55
1897,4079-WWQQQ,72,65.55,4807.45
1898,6103-BOCOU,26,80.7,2193
1899,5149-TGWDZ,21,104.55,2239.4
1900,7471-WNSUF,60,24.15,1505.9
1901,8942-DBMHZ,12,20.45,255.35
1902,4301-VVZKA,16,75.4,1189.4
1903,9199-PWQVC,63,79.7,4786.15
1904,4824-GUCBY,22,81.7,1820.9
1905,5393-HJZSM,32,76.3,2404.15
1906,7074-IEVOJ,3,79.4,205.05
1907,9625-QSTYE,13,81.15,952.3
1908,0862-PRCBS,68,103.75,7039.45
1909,8812-ZRHFP,30,86.45,2538.05
1910,5146-CBVOE,16,75.1,1212.85
1911,0454-OKRCT,33,80.6,2651.1
1912,5787-KXGIY,72,19.3,1304.8
1913,4750-ZRXIU,4,84.6,360.1
1914,4198-VFOEA,12,33.6,435.45
1915,6630-UJZMY,4,83.25,308.05
1916,5709-LVOEQ,0,80.85,
1917,6400-BWQKW,6,79.05,434.5
1918,2692-AQCPF,65,108.05,7118.9
1919,0347-UBKUZ,15,19.9,320.45
1920,0835-DUUIQ,24,21.05,531.55
1921,0811-GSDTP,13,30.15,382.2
1922,7567-ECMCM,24,79.85,2001
1923,6115-ZTBFQ,72,65.5,4919.7
1924,6353-BRMMA,54,104.1,5645.8
1925,6680-WKXRZ,3,74.4,215.8
1926,6231-WFGFH,4,20.5,77.6
1927,9904-EHEVJ,32,91.35,2896.55
1928,7028-DVOIQ,35,99.05,3395.8
1929,6169-PPETC,35,20.5,759.35
1930,4208-UFFGW,2,44.95,85.15
1931,8584-KMVXD,8,75.6,535.55
1932,8467-WYNSR,22,55.1,1253.15
1933,0851-DFJKB,15,58.95,955.15
1934,5382-SOYZL,22,95.1,2162.6
1935,9448-REEVD,1,44.7,44.7
1936,3261-CQXOL,71,25.45,1813.35
1937,8388-FYNPZ,4,56.75,245.15
1938,4002-BQWPQ,25,81.75,2028.8
1939,5651-YLPRD,32,86.1,2723.75
1940,2826-DXLQO,7,29.8,220.45
1941,4378-BZYFP,17,20.5,365.8
1942,9489-UTFKA,8,60.9,551.95
1943,4849-PYRLQ,56,73.25,4054.2
1944,9117-SHLZX,1,45.7,45.7
1945,9889-TMAHG,8,100.3,832.35
1946,4541-RMRLG,7,19.25,112.3
1947,7764-BDPEE,3,20.85,60.65
1948,3429-IFLEM,71,77.35,5550.1
1949,3158-MOERK,2,96,174.8
1950,7294-TMAOP,1,90.55,90.55
1951,5002-GCQFH,49,93.85,4733.1
1952,0556-FJEGU,58,70.1,4048.95
1953,8919-FYFQZ,44,30.35,1359.7
1954,0604-THJFP,59,75.95,4542.35
1955,2834-JRTUA,71,108.05,7532.15
1956,5875-YPQFJ,1,69.9,69.9
1957,5879-SESNB,11,75.25,888.65
1958,6646-QVXLR,62,103.75,6383.35
1959,6461-PPAXN,35,54.95,1916
1960,3318-ISQFQ,20,19.5,413
1961,1106-HRLKZ,40,19.6,808.95
1962,2483-XSSMZ,39,47.85,1886.4
1963,8603-IJWDN,1,86.6,86.6
1964,8165-ZJRNM,72,23.75,1679.25
1965,9369-XFEHK,33,80.6,2656.5
1966,2604-XVDAM,12,43.8,540.95
1967,3717-OFRTN,1,19.75,19.75
1968,9046-JBFWA,27,19.15,537.35
1969,3280-NMUVX,34,19.6,678.8
1970,1206-EHBDD,56,80.3,4513.65
1971,8361-LBRDI,58,24.35,1423.85
1972,4883-KCPZJ,22,25.25,555.4
1973,9108-EQPNQ,10,26.1,225.55
1974,7277-KAMWT,13,20,268.45
1975,3842-IYKUE,35,85.3,2917.5
1976,6641-XRPSU,34,70,2416.1
1977,1374-DMZUI,4,94.3,424.45
1978,2545-LXYVJ,72,20.7,1492.1
1979,3234-VKACU,2,70.3,132.4
1980,8357-EQXFO,7,95.35,660.9
1981,1989-PRJHP,27,75.5,1893.95
1982,8120-JDCAM,4,69.55,284.9
1983,8917-FAEMR,37,19.85,784.25
1984,7047-YXDMZ,21,20,417.7
1985,2858-EIMXH,53,95.85,5016.25
1986,9524-EGPJC,18,90.1,1612.75
1987,6993-OHLXR,2,68.95,119.75
1988,8818-XYFCQ,32,99.55,3204.65
1989,6419-ZTTLE,23,20.75,485.2
1990,0929-HYQEW,3,50.15,160.85
1991,6614-YOLAC,71,58.65,4145.25
1992,7426-RHZGU,9,95.9,827.45
1993,4065-JJAVA,1,49.5,49.5
1994,4695-VADHF,18,57.45,990.85
1995,3863-IUBJR,12,53.65,696.35
1996,7649-SIJJF,71,80.1,5585.4
1997,9361-YNQWJ,64,24.4,1601.2
1998,3748-FVMZZ,4,40.05,162.45
1999,9391-TTOYH,23,19.5,470.2
2000,1452-XRSJV,39,51.05,2066
2001,3422-WJOYD,28,54.35,1426.45
2002,8242-SOQUO,5,84.7,392.5
2003,7460-ITWWP,45,86.1,3861.45
2004,7147-AYBAA,37,70.35,2552.9
2005,7868-TMWMZ,60,110,6668.35
2006,4822-RVYBB,8,100.6,819.4
2007,6732-FZUGP,47,94.9,4615.25
2008,8436-BJUMM,26,83.75,2070.6
2009,4184-TJFAN,3,88.3,273.75
2010,8329-GWVPJ,50,69.75,3557.7
2011,1352-VHKAJ,27,71.6,1957.1
2012,4145-UQXUQ,8,92.1,729.95
2013,2632-TACXW,62,23.65,1416.75
2014,8146-QQKZH,71,81.85,5924.4
2015,1767-CJKBA,66,25.1,1697.7
2016,6445-TNRXS,68,114.7,7849.85
2017,4581-LNWUM,13,49.15,649.4
2018,4869-EPIUS,56,80.9,4557.5
2019,9948-YPTDG,38,79.45,3013.05
2020,1236-WFCDV,14,90.45,1266.1
2021,1915-OAKWD,16,19.3,360.35
2022,7296-PIXQY,14,70.2,1046.5
2023,4883-QICIH,32,69.75,2347.9
2024,3354-OADJP,8,54.25,447.75
2025,3524-WQDSG,43,99.3,4209.95
2026,0810-DHDBD,52,74,3877.65
2027,4026-SKKHW,3,50.25,152.3
2028,2829-HYVZP,29,19.8,572.2
2029,8329-IBCTI,1,19.65,19.65
2030,1271-SJBGZ,12,43.65,526.95
2031,3845-JHAMY,16,35.5,552.7
2032,7013-PSXHK,40,80.75,3208.65
2033,5669-SRAIP,5,39.5,210.75
2034,5981-ITEMU,40,97.1,3706.95
2035,3486-NPGST,36,19.55,620.75
2036,6941-PMGEP,5,80,412.5
2037,1624-WOIWJ,10,84.7,832.05
2038,2074-GKOWZ,2,89.55,185.55
2039,0376-YMCJC,23,90.6,1943.2
2040,6100-FJZDG,26,20.05,505.9
2041,4829-ZLJTK,72,112.4,8046.85
2042,1730-VFMWO,34,50.2,1815.3
2043,7143-BQIBA,10,62.25,612.95
2044,3800-LYTRK,14,55.7,795.15
2045,0634-SZPQA,23,90.05,2169.8
2046,9646-NMHXE,47,19.65,973.1
2047,7030-NJVDP,24,89.25,2210.2
2048,5536-RTPWK,49,99.05,4853.75
2049,8883-GRDWQ,20,54,1055.9
2050,6166-ILMNY,2,69.75,144.55
2051,3097-NNSPB,2,49.05,91.1
2052,7771-ZONAT,22,56.75,1304.85
2053,0655-RBDUG,7,98.05,713
2054,2111-DWYHN,1,21.1,21.1
2055,4194-WHFCB,59,96.65,5580.8
2056,4121-AGSIN,58,24.5,1497.9
2057,4361-BKAXE,41,114.5,4527.45
2058,9845-PEEKO,59,79.2,4590.35
2059,0455-XFASS,3,69.55,200.2
2060,0301-KOBTQ,32,20.05,614.45
2061,1751-NCDLI,46,98.85,4564.9
2062,4367-NUYAO,0,25.75,
2063,9878-TNQGW,2,80.95,171.15
2064,9170-ARBTB,52,19.6,1012.4
2065,4441-NIHPT,13,74.3,940.35
2066,8999-BOHSE,11,89.7,1047.7
2067,7241-AJHFS,32,87.65,2766.4
2068,7029-RPUAV,17,100.45,1622.45
2069,4546-FOKWR,16,74.75,1129.35
2070,9036-CSKBW,51,107.45,5680.9
2071,5832-TRLPB,29,75.35,2243.9
2072,8590-YFFQO,70,64.95,4523.25
2073,8659-IOOPU,71,100.45,7159.7
2074,1338-CECEE,41,68.5,2839.95
2075,7439-DKZTW,1,80.55,80.55
2076,4646-QZXTF,7,81.25,580.1
2077,4607-CHPCA,25,90.4,2178.6
2078,9742-XOKTS,67,89.55,6038.55
2079,6921-OZMFH,5,55.7,259.4
2080,9578-FOMUK,15,24.8,324.15
2081,4712-UYOOI,20,20,417.65
2082,8824-RWFXJ,3,56.15,168.15
2083,7722-CVFXN,54,105.2,5637.85
2084,8717-VCTXJ,42,19.55,839.4
2085,7363-QTBIW,9,79.75,769.1
2086,4159-NAAIX,63,97.45,6253
2087,0971-QIFJK,69,24.25,1641.8
2088,9397-TZSHA,69,24.6,1678.05
2089,3391-JSQEW,40,50.15,2058.5
2090,0343-QLUZP,60,39.6,2424.5
2091,9763-PDTKK,4,94.4,387.2
2092,2176-LVPNX,71,89.85,6293.45
2093,7627-JKIAZ,37,78.95,2839.65
2094,3312-UUMZW,32,98.85,3145.9
2095,1271-UODNO,39,53.85,2200.7
2096,8461-EFQYM,38,24.25,914.4
2097,6900-RBKER,52,89.45,4577.75
2098,6891-JPYFF,48,105.25,4997.5
2099,1459-QNFQT,70,59.5,4144.8
2100,1047-NNCBF,20,70.55,1493.55
2101,3696-XRIEN,50,82.5,4179.1
2102,4081-DYXAV,19,44.85,893.55
2103,0074-HDKDG,25,61.6,1611
2104,8791-GFXLZ,12,49.05,593.05
2105,8111-SLLHI,39,105.65,4284.8
2106,0927-LCSMG,7,74.65,544.55
2107,9330-DHBFL,23,66.25,1533.8
2108,0098-BOWSO,27,19.4,529.8
2109,3452-ABWRL,47,86.05,3865.6
2110,5859-HZYLF,26,19.15,515.75
2111,8257-RZAHR,14,64.7,941
2112,5293-WXJAK,11,104.05,1133.65
2113,3156-QLHBO,2,19.25,48.35
2114,2208-NQBCT,26,81.95,2070.05
2115,1779-PWPMG,72,114.65,8333.95
2116,6621-NRZAK,63,20,1209.25
2117,0831-JNISG,71,19.8,1396.25
2118,0774-IFUVM,11,65.15,723.35
2119,3082-WQRVY,14,19.65,228.65
2120,9553-DLCLU,13,88.95,1161.75
2121,1641-BYBTK,6,20.2,98.35
2122,2460-NGXBJ,11,75.2,775.3
2123,2446-ZKVAF,18,56.8,1074.65
2124,0841-NULXI,1,35.55,35.55
2125,3522-CDKHF,32,75.5,2324.7
2126,1430-SFQSA,29,35.6,1072.6
2127,0411-EZJZE,3,60.25,170.5
2128,7851-WZEKY,2,95.15,196.9
2129,8844-TONUD,13,96.65,1162.85
2130,8807-ARQET,41,40.35,1677.85
2131,8992-CEUEN,1,18.85,18.85
2132,4320-QMLLA,7,54.85,370.4
2133,8777-PVYGU,52,64.3,3410.6
2134,8292-ITGYJ,45,24.65,1138.8
2135,6870-ZWMNX,70,76.1,5264.25
2136,0621-CXBKL,53,18.7,1005.7
2137,5268-DSMNQ,62,97.95,5936.55
2138,5334-JLAXU,60,94.1,5475.9
2139,4086-YQSNZ,3,80.4,224.05
2140,6242-MBHPK,23,95.1,2326.05
2141,5868-CZJDR,1,31.35,31.35
2142,9359-UGBTK,67,72.35,4991.5
2143,0135-NMXAP,12,89.75,1052.4
2144,4782-OSFXZ,71,82.7,5831.2
2145,6479-OAUSD,25,19.9,510.8
2146,7129-ACFOG,5,53.8,283.95
2147,4189-NAKJS,26,51.55,1295.4
2148,5562-BETPV,1,19.65,19.65
2149,1282-IHQAC,70,44.05,3011.65
2150,9127-FHJBZ,72,114,8093.15
2151,6270-OMFIW,60,94.4,5610.25
2152,1641-RQDAY,32,100.4,3217.65
2153,0107-WESLM,1,19.85,19.85
2154,6994-ORCWG,14,54.25,773.2
2155,1346-UFHAX,13,80,1029.35
2156,3992-YWPKO,6,109.9,669.45
2157,2933-XEUJM,46,79.2,3593.8
2158,0125-LZQXK,15,101.35,1553.95
2159,5461-QKNTN,43,94.3,3953.15
2160,4835-YSJMR,39,49.8,1971.15
2161,8399-YNDCH,21,60.05,1236.15
2162,3164-YAXFY,57,53.75,3196
2163,0887-WBJVH,53,93.45,4872.2
2164,4660-IRIBM,18,87.9,1500.5
2165,5673-FSSMF,1,60.15,60.15
2166,7670-ZBPOQ,58,61.05,3478.75
2167,8089-UZWLX,71,104.05,7413.55
2168,0080-OROZO,35,99.25,3532
2169,3916-NRPAP,3,85.7,256.75
2170,6807-SIWJI,38,104.85,3887.25
2171,8221-HVAYI,35,69.15,2490.15
2172,1579-KLYDT,7,90.45,593.45
2173,5232-NXPAY,47,74.45,3510.3
2174,8967-SZQAS,14,50.45,765.45
2175,4468-KAZHE,20,60,1259.35
2176,0455-ENTCR,66,85.25,5538.35
2177,8944-AILEF,15,19.45,340.85
2178,5542-NKVRU,42,20.75,844.45
2179,7126-RBHSD,17,78.9,1348.95
2180,5370-IIVVL,37,104.5,3778
2181,6789-HJBWG,12,49.4,611.65
2182,3927-NLNRY,53,94.25,4867.95
2183,9087-EYCPR,60,25,1505.05
2184,6791-YBNAK,18,25.55,467.85
2185,6358-LYNGM,1,74.9,74.9
2186,6077-BDPXA,3,70.15,194.2
2187,0013-MHZWF,9,69.4,571.45
2188,5494-HECPR,1,80.25,80.25
2189,8268-YDIXR,56,93.15,5253.95
2190,9824-BEMCV,17,69,1149.65
2191,1373-ORVIZ,11,66.35,740.8
2192,4291-SHSBH,7,69.55,521.35
2193,6980-IMXXE,69,20.2,1412.65
2194,9866-QEVEE,19,86,1532.45
2195,9897-KXHCM,3,80.3,250.05
2196,0040-HALCW,54,20.4,1090.6
2197,0784-GTUUK,62,23.75,1446.8
2198,7979-CORPM,24,90.55,2282.55
2199,2294-DMMUS,62,70.45,4300.45
2200,0872-JCPIB,17,65.75,1111.2
2201,3055-MJDSB,9,24.6,190.1
2202,9091-WTUUY,64,69.25,4447.75
2203,1618-CFHME,2,75.9,143.35
2204,3165-HDOEW,1,45.85,45.85
2205,6581-NQCBA,16,49.95,810.2
2206,7115-IRDHS,72,24.65,1830.05
2207,8496-DMZUK,30,90.4,2820.65
2208,2040-VZIKE,49,100.85,4847.35
2209,9068-VPWQQ,61,75.35,4729.3
2210,0178-SZBHO,47,87.2,4017.45
2211,0384-RVBPI,20,64.4,1398.6
2212,1689-MRZQR,34,78.3,2564.3
2213,1299-AURJA,70,24.7,1685.9
2214,4525-VZCZG,54,105.85,5826.65
2215,1543-LLLFT,61,98.3,6066.55
2216,5835-BEQEU,3,76.95,228.4
2217,2788-CJQAQ,13,19.45,270.2
2218,5565-FILXA,16,96.15,1529.2
2219,0319-QZTCO,3,58.7,168.6
2220,2120-SMPEX,25,20.15,536.35
2221,0096-FCPUF,30,64.5,1888.45
2222,0668-OGMHD,21,28.5,629.35
